starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control
0,24000000,3,1,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000000,3,2,1,9.43333,3,360,1,1,0,1,97,0,0,0
0,24000000,3,3,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000000,3,4,1,9.43333,3,360,1,1,0,1,97,0,0,0
0,24000000,6,1,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000000,6,2,1,12.4333,4,480,1,1,0,1,113,0,0,0
0,24000000,6,3,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000000,6,4,1,12.4333,4,480,1,1,0,1,113,0,0,0
0,24000000,9,1,1,17.9333,5,600,2,2,0,1,97,0,30,0
0,24000000,9,2,1,5.63333,3,360,2,2,0,1,113,0,22,0
0,24000000,9,3,1,5.63333,3,360,2,2,0,1,97,0,37,0
0,24000000,12,1,1,5.63333,3,360,2,2,0,1,97,0,37,0
0,24000000,12,2,1,5.63333,3,360,2,2,0,1,113,0,22,0
0,24000000,12,3,1,9.13333,5,730,2,2,0,1,71,0,44,0
0,24000100,3,1,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000100,3,2,1,5.43333,3,360,1,1,0,1,97,0,0,0
0,24000100,3,3,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000100,3,4,1,5.43333,3,360,1,1,0,1,97,0,0,0
0,24000100,6,1,1,4.83333,3,360,1,1,0,1,113,0,0,0
0,24000100,6,2,1,6.83333,4,480,1,1,0,1,81,0,0,0
0,24000100,6,3,1,4.83333,3,360,1,1,0,1,113,0,0,0
0,24000100,6,4,1,6.83333,4,480,1,1,0,1,81,0,0,0
0,24000100,9,1,1,7.73333,6,800,2,2,0,1,113,0,27,0
0,24000100,9,2,1,5.13333,4,480,2,2,0,1,113,0,10,0
0,24000100,9,3,1,5.13333,4,480,2,2,0,1,113,0,24,0
0,24000100,12,1,1,5.13333,4,480,2,2,0,1,113,0,24,0
0,24000100,12,2,1,5.13333,4,480,2,2,0,1,113,0,10,0
0,24000100,12,3,1,11.6333,7,1010,2,2,0,1,92,0,44,0
0,24000200,3,1,1,5.73333,3,360,1,1,0,1,99,0,0,0
0,24000200,3,2,1,9.43333,3,360,1,1,0,1,97,0,0,0
0,24000200,3,3,1,5.73333,3,360,1,1,0,1,99,0,0,0
0,24000200,3,4,1,9.43333,3,360,1,1,0,1,97,0,0,0
0,24000200,6,1,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000200,6,2,1,11.9333,4,480,1,1,0,1,97,0,0,0
0,24000200,6,3,1,5.53333,3,360,1,1,0,1,99,0,0,0
0,24000200,6,4,1,11.9333,4,480,1,1,0,1,97,0,0,0
0,24000200,9,1,1,17.9333,5,600,2,2,0,1,81,0,30,0
0,24000200,9,2,1,5.53333,3,360,2,2,0,1,97,0,29,0
0,24000200,9,3,1,5.63333,3,360,2,2,0,1,97,0,38,0
0,24000200,12,1,1,5.63333,3,360,2,2,0,1,97,0,38,0
0,24000200,12,2,1,5.53333,3,360,2,2,0,1,97,0,29,0
0,24000200,12,3,1,9.13333,5,730,2,2,0,1,71,0,44,0
0,24000300,3,1,1,5.43333,4,480,1,1,0,1,99,0,0,0
0,24000300,3,2,1,5.63333,3,360,1,1,0,1,97,0,0,0
0,24000300,3,3,1,5.43333,4,480,1,1,0,1,99,0,0,0
0,24000300,3,4,1,5.63333,3,360,1,1,0,1,97,0,0,0
0,24000300,6,1,1,5.93333,4,480,1,1,0,1,99,0,0,0
0,24000300,6,2,1,7.33333,4,480,1,1,0,1,97,0,0,0
0,24000300,6,3,1,5.93333,4,480,1,1,0,1,99,0,0,0
0,24000300,6,4,1,7.33333,4,480,1,1,0,1,97,0,0,0
0,24000300,9,1,1,10.0333,7,920,2,2,0,1,113,0,28,0
0,24000300,9,2,1,5.23333,5,730,2,2,0,1,97,0,34,0
0,24000300,9,3,1,4.73333,4,560,2,2,0,1,97,0,21,0
0,24000300,12,1,1,4.73333,4,560,2,2,0,1,97,0,21,0
0,24000300,12,2,1,5.23333,5,730,2,2,0,1,97,0,34,0
0,24000300,12,3,1,6.13333,5,600,2,2,0,1,71,0,130,0
0,24000400,3,1,1,5.33333,4,480,1,1,0,1,99,0,0,0
0,24000400,3,2,1,8.93333,6,720,1,1,0,1,97,0,0,0
0,24000400,3,3,1,5.33333,4,480,1,1,0,1,99,0,0,0
0,24000400,3,4,1,8.93333,6,720,1,1,0,1,97,0,0,0
0,24000400,6,1,1,5.33333,4,480,1,1,0,1,99,0,0,0
0,24000400,6,2,1,6.83333,4,480,1,1,0,1,81,0,0,0
0,24000400,6,3,1,5.33333,4,480,1,1,0,1,99,0,0,0
0,24000400,6,4,1,6.83333,4,480,1,1,0,1,81,0,0,0
0,24000400,9,1,1,10.2333,6,850,2,2,0,1,81,0,28,0
0,24000400,9,2,1,3.96667,4,610,2,2,0,1,97,0,39,0
0,24000400,9,3,1,5.23333,5,730,2,2,0,1,97,0,22,0
0,24000400,12,1,1,5.23333,5,730,2,2,0,1,97,0,22,0
0,24000400,12,2,1,3.96667,4,610,2,2,0,1,97,0,39,0
0,24000400,12,3,1,5.13333,5,730,2,2,0,1,92,0,104,0
0,24000500,3,1,1,4.63333,3,360,1,1,0,1,113,0,0,0
0,24000500,3,2,1,5.93333,3,360,1,1,0,1,97,0,0,0
0,24000500,3,3,1,4.63333,3,360,1,1,0,1,113,0,0,0
0,24000500,3,4,1,5.93333,3,360,1,1,0,1,97,0,0,0
0,24000500,6,1,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000500,6,2,1,6.53333,4,480,1,1,0,1,97,0,0,0
0,24000500,6,3,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000500,6,4,1,6.53333,4,480,1,1,0,1,97,0,0,0
0,24000500,9,1,1,7.63333,6,800,2,2,0,1,113,0,27,0
0,24000500,9,2,1,3.93333,4,610,2,2,0,1,97,0,8,0
0,24000500,9,3,1,4.03333,4,610,2,2,0,1,97,0,14,0
0,24000500,12,1,1,4.03333,4,610,2,2,0,1,97,0,14,0
0,24000500,12,2,1,3.93333,4,610,2,2,0,1,97,0,8,0
0,24000500,12,3,1,5.13333,5,730,2,2,0,1,92,0,42,0
0,24000600,3,1,1,5.43333,4,480,1,1,0,1,99,0,0,0
0,24000600,3,2,1,5.63333,3,360,1,1,0,1,97,0,0,0
0,24000600,3,3,1,5.43333,4,480,1,1,0,1,99,0,0,0
0,24000600,3,4,1,5.63333,3,360,1,1,0,1,97,0,0,0
0,24000600,6,1,1,5.93333,4,480,1,1,0,1,99,0,0,0
0,24000600,6,2,1,8.33333,4,480,1,1,0,1,81,0,0,0
0,24000600,6,3,1,5.93333,4,480,1,1,0,1,99,0,0,0
0,24000600,6,4,1,8.33333,4,480,1,1,0,1,81,0,0,0
0,24000600,9,1,1,14.2333,8,1090,2,2,0,1,97,0,28,0
0,24000600,9,2,1,5.23333,5,730,2,2,0,1,97,0,34,0
0,24000600,9,3,1,4.73333,4,560,2,2,0,1,97,0,21,0
0,24000600,12,1,1,4.73333,4,560,2,2,0,1,97,0,21,0
0,24000600,12,2,1,5.23333,5,730,2,2,0,1,97,0,34,0
0,24000600,12,3,1,6.13333,5,600,2,2,0,1,71,0,129,0
0,24000700,3,1,1,6.33333,4,480,1,1,0,1,113,0,0,0
0,24000700,3,2,1,5.73333,3,360,1,1,0,1,97,0,0,0
0,24000700,3,3,1,6.33333,4,480,1,1,0,1,113,0,0,0
0,24000700,3,4,1,5.73333,3,360,1,1,0,1,97,0,0,0
0,24000700,6,1,1,4.83333,3,360,1,1,0,1,99,0,0,0
0,24000700,6,2,1,8.73333,5,600,1,1,0,1,97,0,0,0
0,24000700,6,3,1,4.83333,3,360,1,1,0,1,99,0,0,0
0,24000700,6,4,1,8.73333,5,600,1,1,0,1,97,0,0,0
0,24000700,9,1,1,9.53333,6,850,2,2,0,1,113,0,27,0
0,24000700,9,2,1,5.23333,4,480,2,2,0,1,97,0,35,0
0,24000700,9,3,1,7.63333,6,720,2,2,0,1,97,0,42,0
0,24000700,12,1,1,7.63333,6,720,2,2,0,1,97,0,42,0
0,24000700,12,2,1,5.23333,4,480,2,2,0,1,97,0,35,0
0,24000700,12,3,1,8.13333,6,850,2,2,0,1,71,0,45,0
0,24000800,3,1,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000800,3,2,1,5.73333,3,366,1,1,0,1,97,0,0,0
0,24000800,3,3,1,4.73333,3,360,1,1,0,1,113,0,0,0
0,24000800,3,4,1,5.73333,3,366,1,1,0,1,97,0,0,0
0,24000800,6,1,1,5.03333,3,360,1,1,0,1,113,0,0,0
0,24000800,6,2,1,8.63333,5,606,1,1,0,1,97,0,0,0
0,24000800,6,3,1,5.03333,3,360,1,1,0,1,113,0,0,0
0,24000800,6,4,1,8.63333,5,606,1,1,0,1,97,0,0,0
0,24000800,9,1,1,8.73333,6,800,2,2,0,1,113,0,26,0
0,24000800,9,2,1,5.13333,4,480,2,2,0,1,113,0,20,0
0,24000800,9,3,1,5.03333,4,480,2,2,0,1,113,0,34,0
0,24000800,12,1,1,5.03333,4,480,2,2,0,1,113,0,34,0
0,24000800,12,2,1,5.13333,4,480,2,2,0,1,113,0,20,0
0,24000800,12,3,1,5.13333,4,530,2,2,0,1,92,0,117,0
0,24000900,3,1,1,6.43333,4,480,1,1,0,1,99,0,0,0
