starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control,keeper_calls,damage_taken
35,24000735,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000735,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000835,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000835,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000835,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000835,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000835,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000835,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000835,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000835,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000835,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000835,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000835,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000835,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000835,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000835,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000835,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000935,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000935,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000935,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000935,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000935,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000935,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000935,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000935,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000935,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000935,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000935,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000935,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000935,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000935,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000935,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001035,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001035,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001035,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001035,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001035,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001035,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001035,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001035,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001035,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001035,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001035,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001035,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001035,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001035,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001035,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001135,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001135,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001135,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001135,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001135,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001135,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001135,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001135,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001135,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001135,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001135,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001135,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001135,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001135,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001135,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001235,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001235,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001235,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001235,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001235,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001235,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001235,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001235,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001235,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001235,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001235,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001235,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001235,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001235,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001235,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001335,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001335,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001335,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001335,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001335,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001335,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001335,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001335,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001335,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001335,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001335,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001335,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001335,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001335,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001335,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001435,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001435,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001435,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001435,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001435,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001435,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001435,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001435,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001435,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001435,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001435,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001435,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001435,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001435,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001435,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001535,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001535,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001535,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001535,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001535,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001535,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001535,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001535,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001535,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001535,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001535,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001535,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001535,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001535,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001535,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001635,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001635,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001635,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001635,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001635,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001635,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001635,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001635,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001635,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001635,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001635,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001635,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001635,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001635,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001635,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001735,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001735,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001735,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001735,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001735,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001735,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001735,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001735,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001735,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001735,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001735,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001735,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001735,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001735,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001735,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001835,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001835,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001835,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001835,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001835,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001835,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001835,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001835,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001835,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001835,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001835,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001835,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001835,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001835,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001835,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24001935,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24001935,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24001935,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24001935,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24001935,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001935,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001935,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001935,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24001935,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24001935,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001935,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24001935,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001935,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001935,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24001935,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24002035,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24002035,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24002035,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24002035,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24002035,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002035,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002035,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002035,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002035,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24002035,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002035,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002035,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002035,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002035,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002035,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24002135,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24002135,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24002135,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24002135,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24002135,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002135,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002135,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002135,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002135,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24002135,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002135,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002135,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002135,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002135,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002135,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24002235,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24002235,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24002235,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24002235,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24002235,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002235,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002235,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002235,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002235,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24002235,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002235,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002235,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002235,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002235,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002235,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24002335,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24002335,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24002335,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24002335,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24002335,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002335,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002335,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002335,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24002335,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24002335,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002335,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24002335,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002335,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002335,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24002335,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
